year_2023,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,day_2,day_3,day_4,day_5,day_6,day_7,day_8,day_9,day_10,day_11,day_12,day_13,day_14,day_15,day_16,day_17,day_18,day_19,day_20,day_21,day_22,day_23,day_24,day_25,day_26,day_27,day_28,day_29,day_30,day_31,shift_B,crew_E2,crew_E3,crew_E4,distance,distance_down,distance_down_level,distance_up,distance_up_level,lift_down,lift_down_level,lift_up,lift_up_level,travel_time,pay_original,total_des,efectivo_des,mantencion_des,mecanica_des,electrica_des,mant_excl_des,mec_excl_des,elec_excl_des,som_excl_des,demora_des,r_prog_des,r_noprg_des,waiting_des,queued_des,material_tonnage_des,payload_des,expected_time_des,CAT 797-F_des,KOM-CHQ_des,KOM.960E5_des,Kom.930E-4_des,Kom.930E-4SE_des,Kom.930EN_des,Kom.930ER_des,Kom.930ER-MT_des,Kom.980E5_des,Komatsu AHS_des
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.6613278031496201,-1.1942085890883363,0.41050092116643516,-1.133498473962357,1.9981339535801264,0.7916821427979235,-0.8121595720733581,-0.7471047661352325,1.0081048409404674,-0.1981166800620285,145207.13001561165,-0.2306173353364597,-0.653888831840878,-0.3005511465359941,-0.14989677153361838,-0.4181874435585274,1.6697571093378398,-0.8489379539706803,1.1320806252166717,0.11713993775230207,1.2590903431629248,0.5299734564449561,0.19564031227065606,1.309761238347732,1.4133063375596848,1.040623724680858,1.1479800127419881,-0.9292281403719778,-0.5976322900619536,-0.6962683308847991,0.9571477208760507,0.1898256724776956,-0.7889140974902683,1.065826903673924,0.669895079912865,-0.6631368096785447,0.37815314079183465,0.7777040764314737
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0.9225650006028999,-1.052662651265079,0.041501255214902874,-0.9200961947083843,2.134786389593864,0.7693996997325183,-0.6029002187081021,-0.7114518572757292,0.8759702419778881,0.21092046519083762,160954.56703186035,-0.5277670610376848,-0.6684059525053996,-0.733610167748544,-0.4048479411714963,-0.49316205048422695,0.5670609579778251,-0.6216233965170532,0.05341652036208294,0.33618466787080614,2.819560608357052,-0.5960509650528174,0.23028379410451832,-0.4387148059579453,1.2841346363676023,1.7379884360887283,0.05296287803771907,-0.056069333792123935,-0.6255792750546466,-0.6962683308847991,0.9571477208760507,0.1898256724776956,-0.8342336062676432,0.827377648576179,0.669895079912865,-0.6631368096785447,0.37815314079183465,0.7777040764314737
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.464623074327084,-0.5370656729994513,-1.0729204679508728,-0.5104487483273978,0.588804594696396,0.651219235822117,0.43272671636490245,-0.6237519606010701,-0.2177974963989622,-0.6097806091196423,163471.0048274994,-0.485317100223224,-0.3603970321521392,-0.46531470254726304,-0.13521531021610755,0.40988359653038425,0.10899821248200196,-0.7305250352882838,0.9855423454127827,0.05605107783858825,0.9520464218416711,0.8021648613939413,-0.03399717523214918,1.4582956797437603,1.1983676288297993,0.4078938072769816,-0.011374754066268552,-0.8547261303297441,-0.5976322900619536,-0.6962683308847991,0.9571477208760507,0.1898256724776956,-0.7889140974902683,0.77968779755663,0.669895079912865,-0.6631368096785447,0.37815314079183465,0.7777040764314737
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.39325850007922036,-0.5039619731646187,-0.4204310396780789,-0.3876737059982024,1.1711634031479037,0.634672694940909,0.04338673320457191,-0.5700800090127768,0.018511076567150533,0.7374076813134833,167184.85791015625,-0.5277670610376848,-0.5103912380015535,-0.8610584378146235,-0.8088615063379222,0.2053888239619231,-0.26653686653653463,-0.22532006688514875,3.7276122922456016,-0.08832821068132575,2.6519636726009166,-0.011377065568954745,-0.024715214553933808,0.13725026848428323,1.4670097433490337,2.2513404635187713,0.7876050593999753,-0.13670820087169624,-0.6255792750546466,-0.6962683308847991,0.9571477208760507,0.1898256724776956,-0.7889140974902683,0.827377648576179,0.6094257080997701,-0.6631368096785447,0.37815314079183465,0.7777040764314737
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.15288034043300894,-1.1234705098979891,0.13384503622409724,-1.0838928790817612,1.2244164002058162,0.8148171415974813,-0.40333081458816755,-0.7706968327674493,0.3017746230931798,-0.7358521596914329,162933.2430076599,-0.4428671394087633,-0.955636408437912,-0.4834680848989768,0.3976981102694848,0.43975086501141225,-1.000052797173743,-0.7571364893466141,-0.5729303062536177,0.7515198232653075,1.749262207242254,-0.16919545107494163,0.26046028178461,0.8346893562560732,-0.604157165952293,0.3845195893195625,0.9152818996682996,-0.9006366082763589,-0.5976322900619536,-0.6962683308847991,0.9571477208760507,0.1898256724776956,-0.7889140974902683,0.827377648576179,0.669895079912865,-0.6631368096785447,0.37815314079183465,0.7777040764314737
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.3878836579870817,-0.8032891991140687,0.2799819666409058,-0.7213469249396718,1.2810744999101478,0.730547516990418,-0.7053523787063882,-0.6943656641204069,0.5759539159405318,0.04489834736005456,155558.3512020111,-0.485317100223224,0.688685499847543,-1.2824042051764248,-0.17074782165306254,0.4059612192743259,0.1305135398957973,-1.2914791882712569,-0.6297537765628308,1.2289226421725172,0.48362563089088156,-0.8880045220737757,-0.20407474068467968,1.5019895819428257,0.7910056144183574,0.9225331104785927,1.1037121591549999,0.32088074662578286,-0.6255792750546466,-0.6962683308847991,0.9571477208760507,0.1898256724776956,-0.7889140974902683,0.827377648576179,0.669895079912865,-0.6631368096785447,0.37815314079183465,0.7777040764314737
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.5560048526436036,-1.1291724872045459,-0.01893939309766428,-1.1576713909044196,0.9015565026837115,0.8046792679695979,-0.281934259436107,-0.8166833075472373,0.5625045014032692,-0.15767828152501148,143982.6639328003,-0.35796721777984186,-0.8576257926807551,-0.6345589743612169,-0.098285528667555,-0.34791151772081447,0.8473301568052122,-1.2310599149308044,-0.6297537765628308,1.1867534800605437,2.5413691087606196,-0.3217334731966182,0.1329081769807471,1.2638329888771234,1.7446163238967696,0.7043398671978148,0.8879974064481473,-1.127242175413624,-0.4299503801057954,-0.6962683308847991,0.9571477208760507,-5.294485604106267,-0.7889140974902683,0.827377648576179,0.6094257080997701,-0.6631368096785447,0.37815314079183465,0.7777040764314737
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.5234801364365553,-0.5325433005552649,0.2882987683996828,-0.4766927045884404,1.1141321964672932,0.6294993635472752,-0.46898294262107565,-0.5910239865332142,0.6119369986937342,0.8833302123525811,172885.6600894928,-0.018367531264156096,0.3438945268050583,-0.6802882089519625,-0.7135771348629875,0.7496595263364428,-0.7630422301531656,-0.6964454651515568,-0.6297537765628308,0.9481902546444438,0.41561361420886506,-0.6421103723951677,0.7842234386949269,1.446974986901275,1.308609713384953,1.407023060082953,0.5138165366894013,-0.03536804645879752,-0.2622684701496372,-0.6962683308847991,0.9571477208760507,0.1898256724776956,-0.8795531150450181,0.827377648576179,0.669895079912865,-0.6631368096785447,0.37815314079183465,0.7777040764314737
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.2192244083628985,-1.3695958951392329,-0.567243254420868,-1.2356007920814207,0.5756636065157242,0.8600605924962907,0.2685419583655237,-0.8169120061523455,-0.4723925540429319,-1.4862961485956443,157378.21302986145,0.024082429550304627,-1.4967266572947309,-0.12101995805606908,-0.24767192885966186,-0.27248747173452487,-0.5074230422038354,-1.1676513821896997,-0.6297537765628308,1.3079754269618942,1.717318910768691,1.6365668377661422,1.0993488360535886,1.7788500349678142,1.2963513272808624,0.1688670219037215,-0.07350065312088257,-1.4505612158056833,-0.2622684701496372,-0.6962683308847991,0.9571477208760507,0.1898256724776956,-0.8342336062676432,0.827377648576179,0.669895079912865,-0.6631368096785447,0.37815314079183465,0.7777040764314737
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.2749772595010653,-0.6313111172569528,-0.3409635801966825,-0.4250193747062943,0.545422884897999,0.6677077797146072,0.01453463713704182,-0.5876296177626605,-0.08377526030834609,1.5563356765557586,158269.65402030945,0.06653239036476535,0.8353485211024834,-0.27115995606179083,-1.0750583378401555,-0.057696458868910394,-0.4807497356352096,-1.399142850927066,-0.6297537765628308,0.5024315803259025,0.8629347147260976,0.20006402004766838,0.5857578016999557,2.2380332253507222,1.9029746586700198,1.649437413276129,1.392954520128056,0.14959739025553045,-0.2622684701496372,-0.6962683308847991,0.9571477208760507,0.1898256724776956,-0.7889140974902683,0.827377648576179,0.669895079912865,-0.6631368096785447,0.37815314079183465,0.7777040764314737
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.488152202605434,-0.8231780016597541,-0.5974365672041124,-0.6895306355869563,0.6029054306628183,0.705127436835376,0.26135615330719547,-0.6530133452862329,-0.19490989622151544,-0.9732711994723303,160195.94993782043,0.024082429550304627,-1.9416884364252993,-0.44443831284279217,-0.9832840168871085,-0.8122229254067271,0.9966265810712702,-1.2029487987489145,-0.6279128433994654,0.33255733688629724,1.7383419679440146,1.540248130092601,3.2611312350571615,2.2348803130897665,1.5079961159351591,-0.22436185063210665,0.6061511091185456,-2.174755594927117,-0.2622684701496372,-0.6962683308847991,0.9571477208760507,0.1898256724776956,-0.7889140974902683,0.827377648576179,0.669895079912865,-0.6631368096785447,0.12161127039247248,0.7777040764314737
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.8410065032297768,-0.24608373609744733,-0.10550274027646477,-0.12121806492592592,1.223500683352744,0.5321572176832041,-0.3334325290207928,-0.458107968274921,0.12787605267278535,0.5868882786160771,162935.4198551178,0.024082429550304627,-0.040212979661451265,-0.8802635637470319,0.5638922523837075,-0.7465639644641663,0.12014058734133175,-1.3507208745750892,-0.6297537765628308,0.5256925599725947,0.7568742853312685,-0.49802441707676,0.56088182338711,1.9391520386606362,0.4672424576215462,0.9805282715555516,0.6513802696180854,-0.4086699491909132,-0.2622684701496372,-0.6962683308847991,0.9571477208760507,-1.6382780863836253,-0.7889140974902683,0.827377648576179,0.669895079912865,-0.6631368096785447,0.37815314079183465,0.7777040764314737
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.4811989737862377,-0.6927718534170514,-0.4983507474843277,-0.6582617332033313,0.5075314643150651,0.6723475388120367,0.09292523777334999,-0.6401099292506531,0.10699406694387771,-0.8368003994449584,157981.41908454895,-0.018367531264156096,-0.8578450199173097,-0.5873025504615175,0.9627419932246641,-0.925890149639586,-0.9474471092189533,-1.2655622086191387,-0.6297537765628308,0.4225036299656598,3.708250959668734,-0.7582260860244069,-0.2799408098723598,2.6446099505291865,0.6294367499511786,0.4993581384147087,0.7491150026584938,-1.1710712124480354,-0.29021545514233027,-0.6962683308847991,0.9571477208760507,0.1898256724776956,-0.7889140974902683,0.827377648576179,0.6094257080997701,-0.6631368096785447,0.37815314079183465,0.7777040764314737
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.33789573398015965,-0.5214234479582994,-0.24922485394356672,-0.3965891748863191,1.0678358391606506,0.6001470875571617,-0.2942372287026387,-0.5350770856625285,0.029600944694367005,-0.11900358068546789,151473.80315208435,0.06653239036476535,1.168242406307561,-1.5184413980876368,-0.6286339122333064,-0.20948428705908687,-0.630217142635682,-0.9280879065859259,-0.6297537765628308,0.8206003266813997,0.6931154144811978,0.12056231127135299,-0.13799235977944277,1.5252267935668744,2.047740361232612,2.090634246141965,0.888107853448129,0.5630462157996545,-0.2622684701496372,-0.6962683308847991,0.9571477208760507,0.1898256724776956,-0.7889140974902683,0.827377648576179,0.669895079912865,-0.6631368096785447,0.37815314079183465,0.7777040764314737
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.6594364970166889,-1.353908811885005,-0.5703711714188101,-1.1923880602257528,0.9416634966822387,0.8371633813504762,0.2788851626161477,-0.7887098571118945,-0.20069078492612827,0.22969727870941772,140520.67991256714,-0.018367531264156096,-0.36450887958897793,-1.0531673269239503,-0.39483079698980156,-0.45332540647738384,0.6833292173795271,-0.5102357406685126,-0.6297537765628308,1.1750423828819863,1.9107923433882563,-0.34069398594292055,0.11475696704069735,1.806630419377334,2.6398954614036763,-0.12158304297586073,0.6367560552160367,-1.126586069039125,-0.31816244013502326,-0.6962683308847991,0.9571477208760507,0.1898256724776956,-0.7889140974902683,0.827377648576179,0.669895079912865,-0.6631368096785447,0.37815314079183465,0.7777040764314737
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.6856019474902323,-1.264923408464496,-0.6950745773289946,-1.0788939254091092,1.036427653778439,0.7994711383827332,0.3040354803202966,-0.7384804213689145,-0.2984939836225374,0.4395538512819273,145852.95108389854,0.024082429550304627,0.6287134831354715,-1.3529862846534455,-0.4935239675292618,-0.7535915570479376,-0.2550810233307787,-0.4845301227921981,-0.6297537765628308,1.0386201918550744,0.5538983286907792,-0.03213255332708531,0.0450168300530251,1.5787766498415245,1.674068061012004,1.2237556410255073,0.3065782771772637,-0.1557409418215988,-0.2622684701496372,-0.6962683308847991,0.9571477208760507,0.1898256724776956,-0.8342336062676432,0.827377648576179,0.669895079912865,-0.6631368096785447,0.37815314079183465,0.7777040764314737
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,-0.5559991749935063,-1.3806027714958584,-0.3135362320126546,-1.0321378266380328,1.026906405053121,0.8113605210698963,-0.24633186164711704,-0.6829307338649957,0.4914821544608829,1.1923150387567554,135171.9800300598,0.06653239036476535,-1.2749649400054606,-1.1625198444235596,-0.3897074732472771,-0.4657054096918182,-0.8542900160855798,-1.2780526830844896,-0.5783303768661563,1.2804192268160852,2.1746406514853636,1.0559708426780836,1.7660962677881316,1.5614976976082577,0.8273638208223264,-0.5069527581694842,-0.24915179837422757,-1.6593670694899487,-0.2622684701496372,-0.6962683308847991,0.9571477208760507,0.1898256724776956,-0.7889140974902683,0.827377648576179,0.669895079912865,-0.6631368096785447,0.37815314079183465,0.7777040764314737
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,-1.6676736013004752,-1.4521433142756774,-0.5591047277241499,-1.261455960243984,0.12643077136667033,0.5534653113381491,-0.09314356290366482,-0.5618348224601908,0.28620161678687583,-0.6587748177635517,131566.37298488617,0.06653239036476535,-0.8022308129074793,-1.363201164087862,-0.6826819401732187,0.00976025831601057,-0.4060302806961747,-1.1134924433516227,-0.6297537765628308,0.6210510611875738,0.6227405390036559,0.09860436452471612,3.058805532461921,1.5729425208547176,0.7384696739722554,-0.6945562640364222,0.021392355663398012,-0.8747995917357483,-0.2622684701496372,-0.6962683308847991,0.9571477208760507,0.1898256724776956,-0.7889140974902683,0.827377648576179,0.669895079912865,-0.6631368096785447,0.37815314079183465,0.7777040764314737
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,-2.6653644705284716,-1.766316947338004,-1.4540725506327519,-1.563197244698423,-0.16238512052144402,0.9223609577770254,0.9008928034984096,-0.8984671324108073,-0.44230833731484465,-0.8725621846724515,130076.64304733276,-0.018367531264156096,-1.3313705038691948,-0.3005367390896832,-0.5975227144344983,-0.6984331268846163,-1.0510911433964019,-0.6922685538678174,-0.6297537765628308,0.4745068894134132,2.7924324349424787,1.2632817430733154,1.274613617543378,-0.30651592572497693,1.093629309464237,-1.3486278587057683,-0.520529498123278,-1.281455453868035,-0.29021545514233027,-0.6962683308847991,0.9571477208760507,0.1898256724776956,-0.8342336062676432,0.827377648576179,0.669895079912865,-0.6631368096785447,0.37815314079183465,0.7777040764314737
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0.584949215215294,-0.7366647842043259,0.048416166712944166,-0.7140273589051006,1.5392153816839538,0.6630912194126648,-0.783307476005828,-0.6435945737863811,1.2099640363199076,1.1657141620483198,174735.51923120022,-0.018367531264156096,-0.9636996931385008,0.9104091233401135,-1.044959654614969,-0.04102635553066221,0.4717950777866756,-0.463192648282493,-0.6297537765628308,0.35941110150812206,2.412446423992869,0.8081597293946103,0.3605468464473543,2.9529250479213434,2.340315515288404,-2.305548016475589,-0.7034676639602269,-1.9820865644018626,-0.2622684701496372,-0.6962683308847991,0.9571477208760507,-1.6382780863836253,-0.7889140974902683,0.827377648576179,0.669895079912865,-0.6631368096785447,0.12161127039247248,0.7777040764314737
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,-0.6818499670509136,-0.4817405435389781,-0.3985761377520429,-0.5761428942938824,0.04789074988415868,0.5788389939022167,-0.3309283848337996,-0.5900309531162968,0.7128076077232032,0.06462267932249008,143760.1530444026,-0.018367531264156096,-3.8697866349160916,0.7199714980028493,-1.0087656336565813,0.8130712919760535,0.29499893040232283,-0.6141351507457228,-0.04599387045965068,0.5987343391304998,2.5426463297311743,0.5220616248394219,4.629908878436464,-1.0883636881995074,1.4484970786204072,-2.8842123514736087,-0.7790522906136529,-2.6853760369702977,-0.29021545514233027,-0.6962683308847991,0.9571477208760507,0.1898256724776956,-0.8342336062676432,0.827377648576179,0.669895079912865,-0.6631368096785447,0.37815314079183465,0.7777040764314737
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,-0.41346366185007966,-0.30914441519059205,-0.4873760266184911,-0.34517180623479005,0.14407913253497295,0.5414251364803196,-0.0010346071560027195,-0.5145062479714781,0.3046060787852351,0.15997493143482996,170179.84802818298,0.06653239036476535,-0.020616203515789515,0.1262406355313214,-0.4889136511707055,3.87616192228274,-1.205232078470864,-0.39929093806451305,-0.6297537765628308,0.33809621372296006,0.767705119161569,0.10372788543226472,-0.2014609017142668,1.3924320873948277,2.2452504801954576,1.780942796045261,1.4868110702736557,-0.21867059287913698,-0.2622684701496372,-0.6962683308847991,0.9571477208760507,0.1898256724776956,-0.7889140974902683,0.827377648576179,0.669895079912865,-0.6631368096785447,0.37815314079183465,0.7777040764314737
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,-0.45816474734137164,-0.6442269597922596,0.14051684536478554,-0.8422623935090835,0.38322365374230644,0.5814314592979055,-0.45940186920997134,-0.6306069003699719,1.2785088595317455,-0.12615687586803964,153068.61803627014,0.06653239036476535,-1.866964030794843,-0.016450712731673315,0.5448029776223647,0.15799343211788414,-0.14411322869591894,-0.48901904431640963,0.07023037658748726,0.2814868196917033,2.240672975663021,0.6077673249187553,0.7211433310343438,-0.9944466245523111,1.5069537361644032,-1.1797237272047656,-0.08479021776068756,-0.9453536513521181,-0.2622684701496372,-0.6962683308847991,0.9571477208760507,0.1898256724776956,-0.7889140974902683,0.827377648576179,0.669895079912865,-0.6631368096785447,0.37815314079183465,0.7777040764314737
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,1.1282312514535502,-0.12919984697422784,1.7001805360226065,-0.13982613800475555,0.6809529910556712,0.4822624082892216,-1.9980351583659532,-0.4169723112771654,2.1220467011232116,0.6189866385730203,158813.3837647438,-0.018367531264156096,-0.3803787927132137,-1.1513828884252462,1.0795794249234205,1.3197934037430976,0.2132406862299005,-0.8240576535046468,1.3644677548721686,0.38377755345485504,0.40464228607180364,-0.0028204371145113304,-0.4485698391772002,1.6476938501282328,2.138344010906723,1.3715891006866336,1.2556693724694674,-0.7191044178492794,-0.29021545514233027,-0.6962683308847991,0.9571477208760507,0.1898256724776956,-0.7889140974902683,0.77968779755663,0.669895079912865,-0.6631368096785447,0.37815314079183465,0.7777040764314737
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,-0.6240902863357636,-0.8112357484897277,0.5267821809629897,-0.7547020655463375,0.09929125074533018,0.6896074426544744,-0.9168981245902031,-0.6545239597568162,0.9543071827914172,-0.6384500780743168,145736.48009872437,0.04882132338050979,-1.407495825011292,-0.2112682017474462,-0.17116632767682605,-0.019780145393679227,-1.0644847909255195,-0.9578395927419109,1.461116745948854,0.5202342904911432,2.438654998308643,0.08166537703445338,1.422550429364176,-1.0317353979062864,1.0493490168025226,-0.5344598088672007,0.3874946127920795,-0.6210165148616983,-0.20637450016425116,-0.6962683308847991,0.9571477208760507,0.1898256724776956,-0.8795531150450181,0.827377648576179,0.669895079912865,-0.6631368096785447,0.37815314079183465,0.7777040764314737
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,0.7926518499008532,0.13744900145696257,1.111084099135567,-0.14130639572398626,0.4660233132040055,0.41028234559147464,-1.956444589695023,-0.3372287187065344,1.3822109242532699,0.2795264293484076,178231.343044281,0.575931920138294,0.5507594860201638,-0.6249492076718572,-0.5915488784501319,2.957835347208068,-0.8324897174477607,-0.8356020324021145,0.11981284312079638,0.7548132094925125,0.7698125337629835,0.29007417476701713,-0.2243623391330545,0.5514486004667893,1.7290640177170902,1.8228808856558187,0.6789675582248569,0.48050690266980967,0.07309534976267912,-0.6962683308847991,0.9571477208760507,0.1898256724776956,-0.7889140974902683,0.827377648576179,0.669895079912865,-0.6631368096785447,0.37815314079183465,0.7777040764314737
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.47326226760069146,-0.32420846770765244,0.4982176539740105,-0.21429235289280643,0.6480965087010209,-0.20784956016357103,-1.0022567786164054,0.12813081399828782,1.1099192685339547,-0.312264508434411,175572.43089473248,0.5334819593238332,-1.8640338716330904,0.8609051378159162,-1.2044847007376052,-0.8221923009325421,-0.6283648296795274,0.22413571693814843,1.047152241946746,1.178105462380016,3.1488537189853614,0.17876829709180309,1.2646357121238143,-0.448248020983196,1.8802924748583694,-0.7269414123948175,0.015482951744990522,-0.9443072748065812,0.07309534976267912,-0.6962683308847991,0.9571477208760507,0.1898256724776956,-0.8342336062676432,0.827377648576179,0.669895079912865,-0.6631368096785447,0.37815314079183465,0.7777040764314737
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,0.8233253545516762,0.3741109651544569,0.018309290323425327,0.38849017746968534,0.43656491266557534,-0.13248247332470053,-0.8148814679287855,0.1923469749589393,1.3009245504271831,0.5234702124728836,175218.4950389862,0.5334819593238332,0.680456457968096,1.0740777134317552,-1.8324124888118332,0.08559288526647289,-0.8356528980344246,0.14067801003509442,0.3175290648662444,0.5065195247687618,1.2973303390213207,0.6667749500648763,-0.4923981731207176,2.0219718441925014,2.035023328029389,2.0612301574650957,1.6641791496127978,0.19103390145879529,0.045148364769986085,-0.6962683308847991,0.9571477208760507,0.1898256724776956,-0.7889140974902683,0.827377648576179,0.669895079912865,-0.6631368096785447,0.37815314079183465,0.7777040764314737
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,-0.22730297790880502,-0.050192903840193585,-0.7799983341643142,-0.13120980453073333,0.13614860333755485,0.036311962639784826,0.10490157953723041,-0.0395534106208004,0.1636231807849831,0.4922537013646771,158326.1111754179,0.5334819593238332,-0.7341366944313532,0.6385694263463549,-1.348639775632668,-0.5840713150126637,0.07217993033812967,0.2267827715589279,0.8313948752003167,0.3674027450105004,2.3647166763232548,0.25408753982114,0.6641001393859217,-0.1922414758259434,0.277779510488937,1.0133538037305359,1.5292735690362649,0.18684839527664734,0.07309534976267912,-0.6962683308847991,0.9571477208760507,0.1898256724776956,-0.8342336062676432,0.827377648576179,0.669895079912865,-0.6631368096785447,0.37815314079183465,0.7777040764314737
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,-1.3803854526506147,-0.6001230292619978,-1.4214698233744087,-0.5697284441772159,-0.17818600037171906,-0.9525366949998783,0.8695365632438863,0.5759467563375713,-0.2736007689965515,-0.21656045491964956,141139.95198881626,0.575931920138294,0.8823540488232234,0.7424471142478283,-0.9895953577293488,0.022630558687452184,-0.7686276661440317,-0.8077022779960285,-0.6297537765628308,0.5311277987811287,1.2902417626347442,0.4300996526314832,-0.6149896485472953,1.8753241849368876,0.5143997184505473,2.5845755099638903,1.5113158782887877,0.47175127622391094,0.07309534976267912,-0.6962683308847991,0.9571477208760507,0.1898256724776956,-0.7889140974902683,0.827377648576179,0.669895079912865,-0.6631368096785447,0.37815314079183465,0.7777040764314737
